Date,MaxTemp,MinTemp,Temp,HeatIndex,Precipitation,WindSpeed,Visibility,CloudCover,RelativeHumidity,Conditions
11/27/2014 0:00,33,26,29,36.1,10,20.5,7,36.1,69.41,"Rain, Partially cloudy"
11/28/2014 0:00,34.1,25,28.3,37.4,0,25.9,6.7,37.7,69.35,Partially cloudy
11/29/2014 0:00,34,25,28.9,38.3,1,16.6,7.5,40.5,68.7,"Rain, Partially cloudy"
11/30/2014 0:00,33,26,28.9,36.5,0,24.1,7.3,40.8,69.22,Partially cloudy
12/1/2014 0:00,31.7,26,28.1,34.5,0,24.1,7.9,39.3,66.79,Partially cloudy
12/2/2014 0:00,31.2,25,27.6,34.6,0,16.6,8.3,36.4,70.52,Partially cloudy
12/3/2014 0:00,30.2,24,26.9,34.1,0,16.6,6.6,38.6,77.98,Partially cloudy
12/4/2014 0:00,32.2,24,27.7,36.6,3,18.4,5.9,44,73.84,"Rain, Partially cloudy"
12/5/2014 0:00,32,23,26,35.8,68,22.3,5.4,47.5,85.32,"Rain, Partially cloudy"
12/6/2014 0:00,32,24,26.5,36.8,2,18.4,6,46.9,83.19,"Rain, Partially cloudy"
12/7/2014 0:00,33,24,26.8,37.9,7.1,19.8,6.4,45.5,78.62,"Rain, Partially cloudy"
12/8/2014 0:00,32,24,28.1,36.8,0,18.4,7.7,37.8,74.83,Partially cloudy
12/9/2014 0:00,35,25,28.9,40.6,0,33.5,7.7,40.3,72.04,Partially cloudy
12/10/2014 0:00,33,26,29,38.1,0,42.5,7.9,39.2,68.55,Partially cloudy
12/11/2014 0:00,28,23,25.4,32.2,34.8,11.2,6.4,44.5,84.81,"Rain, Partially cloudy"
12/12/2014 0:00,32,24,27.2,37.9,0.3,35.3,6.7,43.6,76.81,"Rain, Partially cloudy"
12/13/2014 0:00,33,25,28.5,38.1,0,24.1,8.1,38,71.05,Partially cloudy
12/14/2014 0:00,32,25,28,36.8,0,20.5,8.2,37.5,74.3,Partially cloudy
12/15/2014 0:00,33.1,25,28.8,38.1,0,24.1,7.1,35.4,71.75,Partially cloudy
12/16/2014 0:00,34,24,27.5,39.4,2,25.9,6,38.2,76.6,"Rain, Partially cloudy"
12/17/2014 0:00,32,23,26.2,37.4,24.6,20.5,6.1,45,82.23,"Rain, Partially cloudy"
12/18/2014 0:00,31,24,26.8,36.8,55.2,16,6.1,47.9,81.51,"Rain, Partially cloudy"
12/19/2014 0:00,32,24,27.4,38.5,0.1,22.9,6.3,40.7,81.32,"Rain, Partially cloudy"
12/20/2014 0:00,31.3,24,26.7,37.7,14,18.4,5.8,44.5,82.06,"Rain, Partially cloudy"
12/21/2014 0:00,32.1,25,27.2,39.2,0.1,16.6,6.1,35.9,82.77,"Rain, Partially cloudy"
12/22/2014 0:00,32.3,25,28,39.2,48,20.5,6.1,48.9,78.9,"Rain, Partially cloudy"
12/23/2014 0:00,32.1,25,28.3,37.9,0.9,16.6,6.6,43.5,77.35,"Rain, Partially cloudy"
12/24/2014 0:00,32.3,25.4,28.6,37.9,0,20.5,7.4,44.7,74.07,Partially cloudy
12/25/2014 0:00,31.1,25,27.3,39.1,1.8,18.4,5.2,44.8,82.79,"Rain, Partially cloudy"
12/26/2014 0:00,31,25,27.1,35.8,4.8,20.5,5,44.1,83.83,"Rain, Partially cloudy"
12/27/2014 0:00,31.8,25,27,37.9,27,22.3,5.8,45.3,82.57,"Rain, Partially cloudy"
12/28/2014 0:00,32,24,27.1,37.2,17,27.7,7.9,39.4,78.61,"Rain, Partially cloudy"
12/29/2014 0:00,32,25.3,28.2,36.8,0,16.6,8,45.2,73.27,Partially cloudy
12/30/2014 0:00,33,25,28,38.4,11,18.4,7.2,41.1,73.7,"Rain, Partially cloudy"
12/31/2014 0:00,31.1,25,27,34.7,0.5,18.4,7,43.3,76.82,"Rain, Partially cloudy"
1/1/2015 0:00,32.2,24,26.9,35.8,42.5,100.1,6.7,41.1,78.33,"Rain, Partially cloudy"
1/2/2015 0:00,32,25,26.9,36,2,25.9,6.9,40.8,79.79,"Rain, Partially cloudy"
1/3/2015 0:00,30,24,27.1,34.2,0.2,27.7,8,43.5,78.59,"Rain, Partially cloudy"
1/4/2015 0:00,32.2,24,27.1,36.8,61,25.9,7.5,45.7,76.42,"Rain, Partially cloudy"
1/5/2015 0:00,32,24,26.9,36.5,5.1,25.9,7.2,54.4,79.22,"Rain, Partially cloudy"
1/6/2015 0:00,32,25,28.3,34.6,0,16.6,7.8,33.4,69.92,Partially cloudy
1/7/2015 0:00,33,24,28.6,37.7,1,27.7,7.1,39.8,68.75,"Rain, Partially cloudy"
1/8/2015 0:00,33,25,28.9,38.1,0,24.7,7.5,42,67.13,Partially cloudy
1/9/2015 0:00,32.3,25,28.8,35.6,0,26.5,8.4,38.9,63.41,Partially cloudy
1/10/2015 0:00,33.3,24,28.9,35.1,0,27.7,8.6,32.9,59.78,Partially cloudy
1/11/2015 0:00,32.2,25,28.6,36.4,0,27.7,8.6,37.3,68.47,Partially cloudy
1/12/2015 0:00,32,25,28.3,35.8,6,24.1,7.9,41.6,70.66,"Rain, Partially cloudy"
1/13/2015 0:00,30,25,25.9,34,19,21,7.7,47.9,84.04,"Rain, Partially cloudy"
1/14/2015 0:00,32,24,27.6,36.9,0,29.5,7.7,43.7,75.64,Partially cloudy
1/15/2015 0:00,31.4,25,27.7,35.5,0,24.1,7.6,46.9,72.84,Partially cloudy
1/16/2015 0:00,31.4,24,27.6,36.5,32,22.3,7.3,45.9,77.14,"Rain, Partially cloudy"
1/17/2015 0:00,31,25,27.1,35.4,0.4,25.9,6.7,39.9,77.93,"Rain, Partially cloudy"
1/18/2015 0:00,32,24,26.6,36.5,23.8,22.9,5.6,61.5,82.57,"Rain, Partially cloudy"
1/19/2015 0:00,30.1,23.7,27.1,34.1,41.7,22.3,7.6,54.2,78.69,"Rain, Partially cloudy"
1/20/2015 0:00,29,23.9,27,33.1,0,16.6,8.3,43.1,78.17,Partially cloudy
1/21/2015 0:00,31,25,27.4,34.9,0.3,16.6,6.5,34.9,77.3,"Rain, Partially cloudy"
1/22/2015 0:00,32.1,22,26.6,37.4,34.7,35.3,6.5,48.4,80.94,"Rain, Partially cloudy"
1/23/2015 0:00,33,23,26.5,37.9,62,23.1,5.6,49.6,83.1,"Rain, Partially cloudy"
1/24/2015 0:00,32,24,26.6,37.9,1.3,33.5,6.5,50.8,82.8,"Rain, Partially cloudy"
1/25/2015 0:00,33,24,26.9,39.3,1,22.3,7.5,47.1,80.15,"Rain, Partially cloudy"
1/26/2015 0:00,31.1,23,27.5,36,0,27.7,8.8,38.9,73.82,Partially cloudy
1/27/2015 0:00,33.1,23,27.3,39.4,59.3,24.1,7,44.6,78.83,"Rain, Partially cloudy"
1/28/2015 0:00,31,24,26.2,35.5,29.3,16.6,6.7,45.2,82.88,"Rain, Partially cloudy"
1/29/2015 0:00,32.2,24,26.5,37.4,21.9,18.4,6.9,49.4,82.76,"Rain, Partially cloudy"
1/30/2015 0:00,31,24,26.3,37.7,19,27.7,6.4,47.4,83.6,"Rain, Partially cloudy"
1/31/2015 0:00,29,24,25.4,32.7,7.6,35.3,6.5,40.8,85.63,"Rain, Partially cloudy"
2/1/2015 0:00,32,23.3,26.2,37.9,28.4,24.1,6.5,47.8,83.22,"Rain, Partially cloudy"
2/2/2015 0:00,31,24,26.4,35.5,27.2,21.1,6.1,51.5,82.23,"Rain, Partially cloudy"
2/3/2015 0:00,32,24,26.5,36.9,12,25.9,6.1,55.7,84.08,"Rain, Partially cloudy"
2/4/2015 0:00,31.2,23,26.5,36.9,64,18.4,6.5,44.3,83.45,"Rain, Partially cloudy"
2/5/2015 0:00,33,24,26.4,38.1,65,33.5,6.8,44.8,82.01,"Rain, Partially cloudy"
2/6/2015 0:00,31.3,24,26.2,36.2,0.7,20.5,6.8,40.9,81.9,"Rain, Partially cloudy"
2/7/2015 0:00,31.1,24,27.3,35.5,0,14.8,7,44.8,76.58,Partially cloudy
2/8/2015 0:00,31,25,27.5,36.5,0,16.6,8,42.4,78.05,Partially cloudy
2/9/2015 0:00,30.3,25,27.2,36.2,25,18.4,7.6,41,81.69,"Rain, Partially cloudy"
2/10/2015 0:00,32.2,24,27.4,40.3,0,24.1,7.3,36,77.42,Partially cloudy
2/11/2015 0:00,32,24,26.5,37.9,49,25.9,6.7,50.5,80.53,"Rain, Partially cloudy"
2/12/2015 0:00,30,24,25.7,34.1,16.6,20.5,6.4,49.7,84.27,"Rain, Partially cloudy"
2/13/2015 0:00,30,24,26,35.1,9,32,6.5,47.3,83.23,"Rain, Partially cloudy"
2/14/2015 0:00,32.2,23,26.8,36.8,6,25.9,7.3,43.5,78.55,"Rain, Partially cloudy"
2/15/2015 0:00,32,23,27.1,37.1,0.5,20.5,7.6,36.5,77.68,"Rain, Partially cloudy"
2/16/2015 0:00,33,24,27.2,38.1,39,16.6,6.3,41.2,81.14,"Rain, Partially cloudy"
2/17/2015 0:00,32,24,26.8,35.8,38.9,18.4,6.3,39.2,80.78,"Rain, Partially cloudy"
2/18/2015 0:00,31.3,24,27,35.5,0,20.5,7,41.2,78.84,Partially cloudy
2/19/2015 0:00,30,24,26.5,34.9,17.7,16.6,6.2,54.5,83.18,"Rain, Partially cloudy"
2/20/2015 0:00,31.9,24,26.3,37.8,8,20.5,7.9,41.5,80.1,"Rain, Partially cloudy"
2/21/2015 0:00,32.3,24,27.1,37.7,0.8,27.7,6.9,38.6,77.91,"Rain, Partially cloudy"
2/22/2015 0:00,32.2,24,27.9,37.9,0,24.1,7.9,38,77.08,Partially cloudy
2/23/2015 0:00,32,26,28,37.9,0,25.9,7.6,46.9,76.08,Partially cloudy
2/24/2015 0:00,33,24,27.4,39.3,0,22.3,6.8,40,74.82,Partially cloudy
2/25/2015 0:00,32,25,28,39.2,6.2,18.4,7,43.7,76.33,"Rain, Partially cloudy"
2/26/2015 0:00,31,24,26.5,36.2,0.5,14.8,6,48.7,81.53,"Rain, Partially cloudy"
2/27/2015 0:00,31,24,26.5,36.5,19,29.5,6,43.4,82.07,"Rain, Partially cloudy"
2/28/2015 0:00,30,24,27.2,36.2,1,18.4,6,40,79.72,"Rain, Partially cloudy"
3/1/2015 0:00,30.1,22.8,25.9,36.2,45,22.2,5.6,55,84.55,"Rain, Partially cloudy"
3/2/2015 0:00,31.3,23,26.3,35.2,1.3,25.9,6.8,47.6,80.55,"Rain, Partially cloudy"
3/3/2015 0:00,31.3,24,26.8,36.5,2,27.7,7.4,52.1,79.4,"Rain, Partially cloudy"
3/4/2015 0:00,31,24,26.5,35.5,55,22.3,6.7,46.8,81.56,"Rain, Partially cloudy"
3/5/2015 0:00,31,23.1,25.8,36.5,49,27.7,6,51,85.39,"Rain, Partially cloudy"
3/6/2015 0:00,31.1,24,26.3,44.3,13.5,27.7,6.5,44.6,82.66,"Rain, Partially cloudy"
3/7/2015 0:00,31,24,27.2,34.6,0,20.5,6.7,39.9,79.09,Partially cloudy
3/8/2015 0:00,31,25,26.5,36.5,17.5,23.5,6.3,45,83.25,"Rain, Partially cloudy"
3/9/2015 0:00,31,24,27.3,35.5,2.3,25.9,7.3,45.1,78.47,"Rain, Partially cloudy"
3/10/2015 0:00,31,24,26.6,36.5,26,22.3,6.6,42.4,82.3,"Rain, Partially cloudy"
3/11/2015 0:00,31.2,25,27.5,36.1,0,31.7,7,38.4,77.99,Partially cloudy
3/12/2015 0:00,31.9,25,27.8,37.4,0,27.7,7.6,46.8,76.46,Partially cloudy
3/13/2015 0:00,31.2,25,28.2,37,0,18.4,7.5,43.6,76.22,Partially cloudy
3/14/2015 0:00,30.9,26,27.5,35.9,7,17.2,7.5,45.6,78.95,"Rain, Partially cloudy"
3/15/2015 0:00,31,24,26,35.1,47,27.7,5.9,42.7,84.56,"Rain, Partially cloudy"
3/16/2015 0:00,32,24,27.5,37.1,24,22.3,7.4,45.9,77.3,"Rain, Partially cloudy"
3/17/2015 0:00,31.7,25,27.5,40.7,54,18,6.8,57,82.08,"Rain, Partially cloudy"
3/18/2015 0:00,31.1,24.9,27.2,37.2,71,27.1,6.4,47.3,82.67,"Rain, Partially cloudy"
3/19/2015 0:00,31,24,27.2,34.6,6.8,14.8,7.9,42.5,78.66,"Rain, Partially cloudy"
3/20/2015 0:00,31.4,26,28.3,37.1,0,16.6,8.3,38.7,76.37,Partially cloudy
3/21/2015 0:00,31.2,24.7,28.3,36.1,58,18.6,8.3,49.1,76.46,"Rain, Partially cloudy"
3/22/2015 0:00,31.3,25,27.5,36.5,1.8,24.1,7.3,40.2,80.3,"Rain, Partially cloudy"
3/23/2015 0:00,31.1,24.4,27.4,36.9,0,14.8,7.5,43.2,80.82,Partially cloudy
3/24/2015 0:00,32,25,28.9,37.9,0,18.4,7.8,40.4,74.79,Partially cloudy
3/25/2015 0:00,31.4,25,27.5,38.6,0.8,27.7,8.1,41.3,79.08,"Rain, Partially cloudy"
3/26/2015 0:00,32,24,28.2,37.9,0,18.4,7,42,76.63,Partially cloudy
3/27/2015 0:00,31.4,24,28.3,37.9,14,16.6,8,44.2,77.31,"Rain, Partially cloudy"
3/28/2015 0:00,32,26,28.5,39.1,0,21,6.9,45.2,77.35,Partially cloudy
3/29/2015 0:00,32.2,24,28.7,37.9,0,20.5,7.9,34.2,72.51,Partially cloudy
3/30/2015 0:00,32.2,26,29,39.2,0,18.4,8,43.5,75.12,Partially cloudy
3/31/2015 0:00,33,25,29.5,39.3,0,18.4,7.8,36.3,71.05,Partially cloudy
4/1/2015 0:00,32.1,25,28.9,39.6,25,21.1,7.9,44.8,77.94,"Rain, Partially cloudy"
4/2/2015 0:00,32,27,29.1,39.2,0,17.8,9,45.8,74.71,Partially cloudy
4/3/2015 0:00,31,24,26.6,37.7,27.2,21,8.2,48.1,82.8,"Rain, Partially cloudy"
4/4/2015 0:00,32,24,28.1,37.9,0,16.6,7.6,40.2,77.02,Partially cloudy
4/5/2015 0:00,32.2,24,28.3,38.2,9,18.4,7.7,41.9,79.43,"Rain, Partially cloudy"
4/6/2015 0:00,31,25,27.8,38.1,5,37.1,7.6,45.6,80.26,"Rain, Partially cloudy"
4/7/2015 0:00,26,24,24.9,0,58.6,25.9,6.1,54.1,92.04,"Rain, Partially cloudy"
4/8/2015 0:00,30,23,27.1,35,0,16.6,7.6,28.4,78.74,Partially cloudy
4/9/2015 0:00,32,25,28.5,39.1,0,14.8,7.1,28.4,76.6,Partially cloudy
4/10/2015 0:00,32,25,29,35.7,0,16.6,7.4,34.3,70.57,Partially cloudy
4/11/2015 0:00,32.9,25,28.3,39.1,0,18.4,7.6,37.5,76.84,Partially cloudy
4/12/2015 0:00,32,24,27.5,39.1,0,18.4,7,35.8,78.18,Partially cloudy
4/13/2015 0:00,30,24,26.5,35,0,98.3,6.7,36.4,83.03,Partially cloudy
4/14/2015 0:00,31,24,26.9,36.1,0,31.7,6.5,36.4,81.05,Partially cloudy
4/15/2015 0:00,30,24,27.5,36.1,0,24.1,8,42.2,80.78,Partially cloudy
4/16/2015 0:00,31,26,28.3,37.6,0,31.7,8.5,41.3,77.91,Partially cloudy
4/17/2015 0:00,28,25,26.4,33.4,0,18.4,7.5,37.6,86.18,Partially cloudy
4/18/2015 0:00,32,25,28.1,39,0,18.4,6.9,26.1,79.73,Partially cloudy
4/19/2015 0:00,31,24,27.3,36.4,0,18.4,7.5,37.5,79.98,Partially cloudy
4/20/2015 0:00,32.9,25,27.5,39.1,0,20.5,6.1,39.2,79.6,Partially cloudy
4/21/2015 0:00,31,25,26.8,36.4,0,29.5,6.7,45.2,83.99,Partially cloudy
4/22/2015 0:00,32.9,25,29.2,37.8,0,24.1,8,33.3,73.48,Partially cloudy
4/23/2015 0:00,32.9,24,27.6,38,0,24.1,6,39.2,78.97,Partially cloudy
4/24/2015 0:00,32.9,24,26.2,38,0,31.7,6.4,30,83.64,Partially cloudy
4/25/2015 0:00,28,25,26.3,31.1,0,20.5,7.3,36.4,84.66,Partially cloudy
4/26/2015 0:00,32,25,27,35.7,0,16.6,6.5,32.3,78.61,Partially cloudy
4/27/2015 0:00,30,24,26.4,35,0,18.4,6.8,33.7,83.42,Partially cloudy
4/28/2015 0:00,29,25,26.1,33.5,0,14.8,5.9,46.6,88.69,Partially cloudy
4/29/2015 0:00,31,25,27.9,39.1,15,16.6,8.1,49.4,80.36,"Rain, Partially cloudy"
4/30/2015 0:00,30.4,24,27.4,36.9,23,16.6,7.1,46.2,82.71,"Rain, Partially cloudy"
5/1/2015 0:00,30.3,24,26.7,34.8,3.1,18.4,6.7,46.3,84.79,"Rain, Partially cloudy"
5/2/2015 0:00,30,23,26.5,36.3,35,22.3,7.4,53.6,85.34,"Rain, Partially cloudy"
5/3/2015 0:00,30,24,26.8,35.1,0.2,11.2,7.2,46.5,83.48,"Rain, Partially cloudy"
5/4/2015 0:00,29.6,25,26.9,33.9,6.5,14.8,7.2,46.6,80.07,"Rain, Partially cloudy"
5/5/2015 0:00,31,23,27.4,36,0,18.4,7.8,34.3,73.91,Partially cloudy
5/6/2015 0:00,31,24,27.5,34.6,12,24.1,8,33,75.9,"Rain, Partially cloudy"
5/7/2015 0:00,30.3,24,27.4,34.1,0,27.7,7.8,30.7,71.23,Partially cloudy
5/8/2015 0:00,30.4,23,27.2,33.8,0,18.4,7.6,28.8,74.55,Partially cloudy
5/9/2015 0:00,31,24,27.9,36.5,0,25.9,7.7,29.7,73.6,Partially cloudy
5/10/2015 0:00,31.3,26,28.4,35.4,0,22.3,8.7,33.5,71.57,Partially cloudy
5/11/2015 0:00,31.3,26,28.7,37,0,22.9,9.1,30.2,73.13,Partially cloudy
5/12/2015 0:00,32,26,29.1,36.8,0,24.1,8.1,26.5,70.55,Partially cloudy
5/13/2015 0:00,32.1,26,29.1,37.2,0,22.3,8.2,40.4,74.33,Partially cloudy
5/14/2015 0:00,31.3,25,28.9,37.7,0,27.7,8.2,35.4,73.87,Partially cloudy
5/15/2015 0:00,31.2,26.5,28.9,36.7,0,29.5,8.7,34.2,69.87,Partially cloudy
5/16/2015 0:00,31.3,25,28,35,0,16.6,7.7,45.6,71.81,Partially cloudy
5/17/2015 0:00,31.1,24,27.9,33.1,0,20.5,8.3,34.5,68.35,Partially cloudy
5/18/2015 0:00,30.2,24.5,27.4,33.2,2,22.3,8.3,30.1,70.97,"Rain, Partially cloudy"
5/19/2015 0:00,30.2,22,26.7,32.2,0,18.4,7.2,27.4,69.35,Partially cloudy
5/20/2015 0:00,30.1,22,26.8,33.5,0,18.4,7.5,27.3,72,Partially cloudy
5/21/2015 0:00,30.3,22,26.5,33.3,0,24.1,7,26.8,74.34,Partially cloudy
5/22/2015 0:00,31,22.1,27.7,34.8,65,20.5,8.3,28.7,71.38,"Rain, Partially cloudy"
5/23/2015 0:00,31,24,28.3,35.5,0,20.5,8.2,35.4,72.69,Partially cloudy
5/24/2015 0:00,30.3,25.2,28.3,35.7,19,18.4,8.2,44.8,75.97,"Rain, Partially cloudy"
5/25/2015 0:00,31.2,25,28.4,37,20,24.1,8.3,51.9,76.14,"Rain, Partially cloudy"
5/26/2015 0:00,31,25,28.1,36.9,35,24.1,8.3,39.1,77.17,"Rain, Partially cloudy"
5/27/2015 0:00,31.1,26,28.5,36.5,27.2,20.5,7.8,40.9,76.86,"Rain, Partially cloudy"
5/28/2015 0:00,31,26,28.3,35.5,0.9,20.5,8.8,38.4,73.77,"Rain, Partially cloudy"
5/29/2015 0:00,31.2,24,28.2,35.9,0,20.5,8,29.5,71.77,Partially cloudy
5/30/2015 0:00,32,25,28.6,36.9,0,27.7,8.1,31.7,73.59,Partially cloudy
5/31/2015 0:00,31.3,26,28.8,36.5,0,22.3,7.8,34,73.41,Partially cloudy
6/1/2015 0:00,31.3,27,28.8,35.1,0,20.5,8.6,30.2,70.49,Partially cloudy
6/2/2015 0:00,31.3,25.7,28.8,35.5,0,18.4,7.3,35.4,70.97,Partially cloudy
6/3/2015 0:00,32,25,29.1,36.2,0,25.9,7.7,35.7,70.85,Partially cloudy
6/4/2015 0:00,31.2,26,29,35.9,0,29.5,9,30.4,69.92,Partially cloudy
6/5/2015 0:00,32,24,28.5,35.2,0,20.5,7.4,31.7,69.97,Partially cloudy
6/6/2015 0:00,31.2,25,28.4,35.5,0,25.9,7.5,30,71.92,Partially cloudy
6/7/2015 0:00,32.3,25,28.9,36.8,0,20.5,8,31.8,70.43,Partially cloudy
6/8/2015 0:00,31.3,26,28.4,35.4,0,16.6,7.1,36.3,72.14,Partially cloudy
6/9/2015 0:00,31.1,25,28.2,35.9,0,18.4,8,35.3,74.38,Partially cloudy
6/10/2015 0:00,31.2,25,28,35,0,20.5,8.1,35.9,73.16,Partially cloudy
6/11/2015 0:00,31,24,27.4,34.6,0,25.9,7.8,25.5,70.58,Partially cloudy
6/12/2015 0:00,31.1,22,26.9,33.1,0,18.6,7.3,22.7,67.68,Clear
6/13/2015 0:00,31,22,26.9,32.4,0,17.2,7.6,28.3,68.45,Partially cloudy
6/14/2015 0:00,30.3,22,26.9,33.6,0,18.4,7.4,27.9,69.25,Partially cloudy
6/15/2015 0:00,30,22,26.2,31.6,0,32.4,7.6,27.5,68.23,Partially cloudy
6/16/2015 0:00,30.2,22,26.2,31.5,0,16.6,7.8,15.8,67.2,Clear
6/17/2015 0:00,31,22,26.5,32.6,0,18.4,7.5,29.8,67.8,Partially cloudy
6/18/2015 0:00,30.4,22,26.8,33.3,0,17.2,6.9,30.5,70.16,Partially cloudy
6/19/2015 0:00,31,22,27,33.2,0,20.4,7.5,30.1,69.87,Partially cloudy
6/20/2015 0:00,30.4,23,26.9,34.7,0,27.7,8.1,33.2,72.16,Partially cloudy
6/21/2015 0:00,31,24,27.8,34.6,0,22.3,7.9,36.4,68.19,Partially cloudy
6/22/2015 0:00,31.2,22,26.4,32.3,0,20.5,8.5,21.3,67.14,Clear
6/23/2015 0:00,31,21,26.5,31.9,0,24.1,7.9,16.3,65.45,Clear
6/24/2015 0:00,31.1,22,26.3,32.1,0,20.5,6.8,20.8,68.42,Clear
6/25/2015 0:00,30.2,21,26.4,31.9,0,20.5,7.7,20.3,69.25,Clear
6/26/2015 0:00,30.3,23,27.4,33.3,0,32.4,8.3,30.1,69.99,Partially cloudy
6/27/2015 0:00,31.2,25,27.9,35.3,0,19.1,8.2,35.6,74.37,Partially cloudy
6/28/2015 0:00,30,24.2,27.8,32.8,0,16.6,8.5,40.8,69.97,Partially cloudy
6/29/2015 0:00,30.2,24,26.8,32,0,22.3,8.7,44.4,69.19,Partially cloudy
6/30/2015 0:00,30.1,22,25.2,32.2,0,18.4,6.4,35.2,76.37,Partially cloudy
7/1/2015 0:00,31.7,23.7,27.4,34.6,0,14.8,8.1,41.4,70.03,Partially cloudy
7/2/2015 0:00,29.9,23,26.8,31.3,0,18.4,8.2,44.2,67.09,Partially cloudy
7/3/2015 0:00,30,22.7,27.1,30.8,0,19.2,8.7,32.3,64.54,Partially cloudy
7/4/2015 0:00,30.1,20,26.2,30.1,0,20.5,8.3,29,63.25,Partially cloudy
7/5/2015 0:00,30,21,25.7,31.3,0,18.4,7.5,18.6,66.24,Clear
7/6/2015 0:00,30,20,25.8,30.9,0,20.5,7.2,18.4,69.12,Clear
7/7/2015 0:00,30,22,26.3,32.2,0,18.4,7.3,30.6,69.21,Partially cloudy
7/8/2015 0:00,29.3,22,25.9,31,0,25.9,7.9,20.9,69.76,Clear
7/9/2015 0:00,30,24,26.4,30.6,0,25.9,7.9,34.4,65.55,Partially cloudy
7/10/2015 0:00,30,22,26.4,31,0,24.1,8.2,35.1,64.28,Partially cloudy
7/11/2015 0:00,30,22,26.8,34.2,0,244.8,8.1,35.9,71.19,Partially cloudy
7/12/2015 0:00,31,27,28.1,35.5,0,35.3,9,37.5,70.63,Partially cloudy
7/13/2015 0:00,31,26.8,28.2,35,0,46.4,8.8,32.1,69.08,Partially cloudy
7/14/2015 0:00,30.1,25,27.5,33.3,0,35.3,8.6,32.6,69.94,Partially cloudy
7/15/2015 0:00,30,25,27.5,33.3,0,35.3,8.4,39.6,70.51,Partially cloudy
7/16/2015 0:00,30,24,27,33.3,0,30.6,8.4,37.2,71.81,Partially cloudy
7/17/2015 0:00,30,23,27.3,32.6,0,27.7,8.9,29.4,68.59,Partially cloudy
7/18/2015 0:00,30.4,23,26.8,33.2,0,24.1,8.6,20.6,71.55,Clear
7/19/2015 0:00,30,22,26.3,33,0,24.1,8.3,26.3,73.7,Partially cloudy
7/20/2015 0:00,30,23,26.9,32.6,2,24.1,7.9,34.6,73.6,"Rain, Partially cloudy"
7/21/2015 0:00,30,24,27,33.3,0,25.9,8.7,30.9,72.67,Partially cloudy
7/22/2015 0:00,30.2,25,27.6,33.9,0,25.9,9.1,33.4,71.8,Partially cloudy
7/23/2015 0:00,30,23,27,32.6,0,27.7,8.7,34,70.64,Partially cloudy
7/24/2015 0:00,31,24,27.1,33.7,0,22.3,8.5,28.3,71.91,Partially cloudy
7/25/2015 0:00,30.9,23,26.9,32.5,0,22.3,8.4,31.5,70.01,Partially cloudy
7/26/2015 0:00,30.1,22,27.1,31.9,0,25.9,8.3,25.5,66.84,Partially cloudy
7/27/2015 0:00,31,22,27,33.7,0,25.9,8.4,32.2,69.42,Partially cloudy
7/28/2015 0:00,31,23,27.5,32.9,0,29.5,8.2,34.4,67.9,Partially cloudy
7/29/2015 0:00,30.3,22.5,26.8,33,0,27.7,7.8,29.4,71.91,Partially cloudy
7/30/2015 0:00,30.2,25,27.7,33.6,0,25.9,8.6,37.9,71.79,Partially cloudy
7/31/2015 0:00,30.1,23.1,27.3,33.3,0,20.5,8,30.4,71,Partially cloudy
8/1/2015 0:00,30.2,24,26.8,32.2,0,24.1,8.1,32.9,65.8,Partially cloudy
8/2/2015 0:00,31,21,25.6,29.7,0,29.5,7.4,28.7,63.38,Partially cloudy
8/3/2015 0:00,30.2,21,25.7,31.4,0,22.3,7.2,32.3,67.8,Partially cloudy
8/4/2015 0:00,30,22.4,26.8,31.3,0,25.9,7.9,30.7,65.98,Partially cloudy
8/5/2015 0:00,29.3,22,26.4,31.2,0,24.1,8.4,30.6,68.62,Partially cloudy
8/6/2015 0:00,29,24,26.6,32,14,24.1,8.2,44.8,74.97,"Rain, Partially cloudy"
8/7/2015 0:00,29,24,26.5,32.7,4,25.9,8.6,60.6,78,"Rain, Partially cloudy"
8/8/2015 0:00,29.2,23,26.6,31.8,0.2,27.7,7.5,43.4,74.68,"Rain, Partially cloudy"
8/9/2015 0:00,30.1,23,26.7,34.6,0.4,31.7,7.5,36.9,75.5,"Rain, Partially cloudy"
8/10/2015 0:00,30.3,26,27.8,33.3,0,31.7,8.8,33.9,70.41,Partially cloudy
8/11/2015 0:00,30.1,25,27.6,33.3,0,29.2,8.2,38.5,71.64,Partially cloudy
8/12/2015 0:00,32,24,27.9,34.9,0,22.3,8.5,34.9,70.54,Partially cloudy
8/13/2015 0:00,31,23,27.3,34,0,31.7,8,29.8,67.53,Partially cloudy
8/14/2015 0:00,30.3,24,27.4,33.8,0,29.5,8.4,31.5,71.25,Partially cloudy
8/15/2015 0:00,30,26,27.5,32.7,0,35.3,9.1,38.4,71.37,Partially cloudy
8/16/2015 0:00,30.2,25,27.3,32.9,0,33.5,8.6,36.5,69.82,Partially cloudy
8/17/2015 0:00,30,22,26.6,32.1,0,27.7,7.9,29.7,70.78,Partially cloudy
8/18/2015 0:00,31,22,26.6,33,0,24.1,7.4,30.3,67.41,Partially cloudy
8/19/2015 0:00,30.6,24,26.9,32.1,0,24.1,7.6,33.8,67.39,Partially cloudy
8/20/2015 0:00,30,21,25.5,30.6,0,25.9,7.5,28.6,65.75,Partially cloudy
8/21/2015 0:00,30,21,25.9,30.4,0,20.5,8.2,31.4,61.79,Partially cloudy
