,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t)
3989,0.3141762,0.8219178,0.45555544,0.5223881,0.0487013,0.024084672,0.5802059,0.08626197,0.5217391,0.70614517,1.0,0.23754787,0.8184931,0.34444427,0.49253732,0.22321428,0.014040393,0.70979416,0.12779553,0.5763397,0.8294971,1.0
3990,0.23754787,0.8184931,0.34444427,0.49253732,0.22321428,0.014040393,0.70979416,0.12779553,0.5763397,0.8294971,1.0,0.30651343,0.8219178,0.42222214,0.4816825,0.065746754,0.019872556,0.6342647,0.11821087,0.44186044,0.6889384,1.0
3991,0.30651343,0.8219178,0.42222214,0.4816825,0.065746754,0.019872556,0.6342647,0.11821087,0.44186044,0.6889384,1.0,0.31034482,0.8219178,0.39999986,0.5223881,0.03814935,0.019872556,0.68138236,0.17891376,0.47017184,0.7767596,1.0
3992,0.31034482,0.8219178,0.39999986,0.5223881,0.03814935,0.019872556,0.68138236,0.17891376,0.47017184,0.7767596,1.0,0.24137938,0.8219178,0.34444427,0.47218454,0.008116883,0.02214062,0.59847057,0.16932909,0.38928208,0.8046926,1.0
3993,0.24137938,0.8219178,0.34444427,0.47218454,0.008116883,0.02214062,0.59847057,0.16932909,0.38928208,0.8046926,1.0,0.3141762,0.8219178,0.5,0.51153326,0.0,0.024084672,0.6839118,0.19808306,0.39737108,0.65251386,0.4
3994,0.3141762,0.8219178,0.5,0.51153326,0.0,0.024084672,0.6839118,0.19808306,0.39737108,0.65251386,0.4,0.3141762,0.8561644,0.511111,0.514247,0.008116883,0.017928502,0.6455,0.14696486,0.4175935,0.6364244,1.0
3995,0.3141762,0.8561644,0.511111,0.514247,0.008116883,0.017928502,0.6455,0.14696486,0.4175935,0.6364244,1.0,0.2758621,0.7876712,0.35555553,0.48439622,0.0040584416,0.033804946,0.7466177,0.20127799,0.44287157,0.72893846,1.0
3996,0.2758621,0.7876712,0.35555553,0.48439622,0.0040584416,0.033804946,0.7466177,0.20127799,0.44287157,0.72893846,1.0,0.19923377,0.8219178,0.3777778,0.4559023,0.0056818184,0.017928502,0.66729414,0.12779553,0.5035389,0.7658099,1.0
3997,0.19923377,0.8219178,0.3777778,0.4559023,0.0056818184,0.017928502,0.66729414,0.12779553,0.5035389,0.7658099,1.0,0.20689654,0.8219178,0.2777779,0.43554953,0.0008116883,0.023976672,0.83094114,0.20766775,0.42366025,0.7117318,1.0
3998,0.20689654,0.8219178,0.2777779,0.43554953,0.0008116883,0.023976672,0.83094114,0.20766775,0.42366025,0.7117318,1.0,0.23371649,0.8219178,0.2888887,0.468114,0.09780844,0.02214062,0.7177941,0.22364219,0.41658238,0.7191061,1.0
3999,0.23371649,0.8219178,0.2888887,0.468114,0.09780844,0.02214062,0.7177941,0.22364219,0.41658238,0.7191061,1.0,0.30651343,0.8253425,0.5888889,0.5033921,0.0,0.026028728,0.86764705,0.22044729,0.43579373,0.5539665,0.4
4000,0.30651343,0.8253425,0.5888889,0.5033921,0.0,0.026028728,0.86764705,0.22044729,0.43579373,0.5539665,0.4,0.31034482,0.79452056,0.5777776,0.5128901,0.02435065,0.029916838,0.80726475,0.17252396,0.5389282,0.60625696,1.0
4001,0.31034482,0.79452056,0.5777776,0.5128901,0.02435065,0.029916838,0.80726475,0.17252396,0.5389282,0.60625696,1.0,0.2758621,0.8219178,0.42222214,0.48303935,0.00974026,0.02214062,0.7439412,0.20127799,0.58645093,0.61608934,1.0
4002,0.2758621,0.8219178,0.42222214,0.48303935,0.00974026,0.02214062,0.7439412,0.20127799,0.58645093,0.61608934,1.0,0.2758621,0.8253425,0.42222214,0.48303935,0.012581169,0.036181014,0.8781471,0.19808306,0.46006063,0.6703911,1.0
4003,0.2758621,0.8253425,0.42222214,0.48303935,0.012581169,0.036181014,0.8781471,0.19808306,0.46006063,0.6703911,1.0,0.16091955,0.8561644,0.36666656,0.44097695,0.0,0.027972782,0.8465588,0.18210863,0.4044489,0.7148602,0.4
4004,0.16091955,0.8561644,0.36666656,0.44097695,0.0,0.027972782,0.8465588,0.18210863,0.4044489,0.7148602,0.4,0.3180077,0.8219178,0.48888898,0.5033921,0.02435065,0.02214062,0.81858826,0.21086265,0.47320524,0.5852512,1.0
4005,0.3180077,0.8219178,0.48888898,0.5033921,0.02435065,0.02214062,0.81858826,0.21086265,0.47320524,0.5852512,1.0,0.31034482,0.8219178,0.4333334,0.4938942,0.016233766,0.02214062,0.44035295,0.1629393,0.471183,0.7141899,1.0
4006,0.31034482,0.8219178,0.4333334,0.4938942,0.016233766,0.02214062,0.44035295,0.1629393,0.471183,0.7141899,1.0,0.2720306,0.8219178,0.35555553,0.48032567,0.05275974,0.014040393,0.5630294,0.15974441,0.49140543,0.7888267,1.0
4007,0.2720306,0.8219178,0.35555553,0.48032567,0.05275974,0.014040393,0.5630294,0.15974441,0.49140543,0.7888267,1.0,0.27969348,0.8219178,0.39999986,0.49932158,0.07711039,0.019872556,0.50155884,0.16932909,0.40040442,0.7001116,1.0
4008,0.27969348,0.8219178,0.39999986,0.49932158,0.07711039,0.019872556,0.50155884,0.16932909,0.40040442,0.7001116,1.0,0.19540226,0.8184931,0.29999995,0.44369066,0.03977273,0.017928502,0.46008822,0.14696486,0.5278058,0.8042457,1.0
4009,0.19540226,0.8184931,0.29999995,0.44369066,0.03977273,0.017928502,0.46008822,0.14696486,0.5278058,0.8042457,1.0,0.2758621,0.75342464,0.23333311,0.4898236,0.045454547,0.036181014,0.6455,0.12779553,0.4721941,0.7930726,1.0
4010,0.2758621,0.75342464,0.23333311,0.4898236,0.045454547,0.036181014,0.6455,0.12779553,0.4721941,0.7930726,1.0,0.23754787,0.7910959,0.41111112,0.4423338,0.0,0.014040393,0.3137353,0.23642172,0.3134479,0.5421227,0.4
4011,0.23754787,0.7910959,0.41111112,0.4423338,0.0,0.014040393,0.3137353,0.23642172,0.3134479,0.5421227,0.4,0.34865904,0.7910959,0.46666646,0.4898236,0.016233766,0.02214062,0.5062059,0.16932909,0.36501515,0.5483799,1.0
4012,0.34865904,0.7910959,0.46666646,0.4898236,0.016233766,0.02214062,0.5062059,0.16932909,0.36501515,0.5483799,1.0,0.31034482,0.81164384,0.48888898,0.48575306,0.012175325,0.033804946,0.80388236,0.19169329,0.40546006,0.52916205,1.0
4013,0.31034482,0.81164384,0.48888898,0.48575306,0.012175325,0.033804946,0.80388236,0.19169329,0.40546006,0.52916205,1.0,0.34865904,0.8219178,0.5333333,0.5169606,0.0,0.027972782,0.80555886,0.22044729,0.45803842,0.46279323,0.4
4014,0.34865904,0.8219178,0.5333333,0.5169606,0.0,0.027972782,0.80555886,0.22044729,0.45803842,0.46279323,0.4,0.31034482,0.8253425,0.48888898,0.4735414,0.0,0.024084672,0.7382353,0.24600638,0.5116279,0.5206703,0.4
4015,0.31034482,0.8253425,0.48888898,0.4735414,0.0,0.024084672,0.7382353,0.24600638,0.5116279,0.5206703,0.4,0.28735626,0.83219177,0.42222214,0.46947083,0.0056818184,0.026028728,0.78011763,0.23322685,0.49241656,0.54547477,1.0
4016,0.28735626,0.83219177,0.42222214,0.46947083,0.0056818184,0.026028728,0.78011763,0.23322685,0.49241656,0.54547477,1.0,0.2758621,0.8253425,0.511111,0.49253732,0.0,0.017928502,0.7217941,0.15654953,0.36905962,0.60916185,0.4
4017,0.2758621,0.8253425,0.511111,0.49253732,0.0,0.017928502,0.7217941,0.15654953,0.36905962,0.60916185,0.4,0.23754787,0.8527397,0.4333334,0.468114,0.045048703,0.02214062,0.8176471,0.13738021,0.5348837,0.7456982,1.0
4018,0.23754787,0.8527397,0.4333334,0.468114,0.045048703,0.02214062,0.8176471,0.13738021,0.5348837,0.7456982,1.0,0.1800766,0.8219178,0.24444437,0.45318863,0.15787339,0.024084672,0.81373537,0.044728443,0.5904954,0.90726256,1.0
4019,0.1800766,0.8219178,0.24444437,0.45318863,0.15787339,0.024084672,0.81373537,0.044728443,0.5904954,0.90726256,1.0,0.24521065,0.8219178,0.32222223,0.4762551,0.04626623,0.017928502,0.78373533,0.15335464,0.54701716,0.76670384,1.0
4020,0.24521065,0.8219178,0.32222223,0.4762551,0.04626623,0.017928502,0.78373533,0.15335464,0.54701716,0.76670384,1.0,0.31034482,0.7876712,0.36666656,0.49932158,0.028409092,0.019872556,0.44117647,0.18210863,0.58645093,0.77452505,1.0
4021,0.31034482,0.7876712,0.36666656,0.49932158,0.028409092,0.019872556,0.44117647,0.18210863,0.58645093,0.77452505,1.0,0.2720306,0.8219178,0.44444442,0.4816825,0.0,0.017928502,0.7411765,0.22364219,0.4489383,0.65206707,0.4
4022,0.2720306,0.8219178,0.44444442,0.4816825,0.0,0.017928502,0.7411765,0.22364219,0.4489383,0.65206707,0.4,0.3141762,0.8561644,0.39999986,0.48710993,0.020698052,0.038125068,0.78476477,0.20127799,0.34479272,0.68715084,1.0
4023,0.3141762,0.8561644,0.39999986,0.48710993,0.020698052,0.038125068,0.78476477,0.20127799,0.34479272,0.68715084,1.0,0.3180077,0.80136985,0.48888898,0.5033921,0.03733766,0.028620802,0.92941177,0.20127799,0.47320524,0.65497196,1.0
4024,0.3180077,0.80136985,0.48888898,0.5033921,0.03733766,0.028620802,0.92941177,0.20127799,0.47320524,0.65497196,1.0,0.2758621,0.8184931,0.35555553,0.48303935,0.028409092,0.022896642,0.7647059,0.17891376,0.5682507,0.7101675,1.0
4025,0.2758621,0.8184931,0.35555553,0.48303935,0.028409092,0.022896642,0.7647059,0.17891376,0.5682507,0.7101675,1.0,0.22988498,0.8219178,0.32222223,0.4735414,0.020292208,0.02214062,0.8014706,0.1405751,0.6521739,0.7830168,1.0
4026,0.22988498,0.8219178,0.32222223,0.4735414,0.020292208,0.02214062,0.8014706,0.1405751,0.6521739,0.7830168,1.0,0.28352487,0.8219178,0.36666656,0.48439622,0.07305195,0.027972782,0.834,0.16932909,0.5631951,0.68759763,1.0
4027,0.28352487,0.8219178,0.36666656,0.48439622,0.07305195,0.027972782,0.834,0.16932909,0.5631951,0.68759763,1.0,0.3141762,0.8253425,0.5888889,0.5006785,0.0,0.04006912,0.83894116,0.23642172,0.36501515,0.4826815,0.4
4028,0.3141762,0.8253425,0.5888889,0.5006785,0.0,0.04006912,0.83894116,0.23642172,0.36501515,0.4826815,0.4,0.2758621,0.8561644,0.47777772,0.4708277,0.0,0.047845338,0.8115,0.23642172,0.43781596,0.54726255,0.4
4029,0.2758621,0.8561644,0.47777772,0.4708277,0.0,0.047845338,0.8115,0.23642172,0.43781596,0.54726255,0.4,0.15708816,0.8219178,0.35555553,0.4192673,0.00040584416,0.029916838,0.81911767,0.23003195,0.4812942,0.6556424,1.0
4030,0.15708816,0.8219178,0.35555553,0.4192673,0.00040584416,0.029916838,0.81911767,0.23003195,0.4812942,0.6556424,1.0,0.2720306,0.8184931,0.35555553,0.4816825,0.26785713,0.027972782,0.8165294,0.1884984,0.4812942,0.6786591,1.0
4031,0.2720306,0.8184931,0.35555553,0.4816825,0.26785713,0.027972782,0.8165294,0.1884984,0.4812942,0.6786591,1.0,0.2720306,0.8561644,0.48888898,0.4816825,0.0,0.03186089,0.81441176,0.12779553,0.45500502,0.53675973,0.4
4032,0.2720306,0.8561644,0.48888898,0.4816825,0.0,0.03186089,0.81441176,0.12779553,0.45500502,0.53675973,0.4,0.23754787,0.8253425,0.39999986,0.46540028,0.0008116883,0.029916838,0.8088235,0.21725242,0.6107179,0.6250278,1.0
4033,0.23754787,0.8253425,0.39999986,0.46540028,0.0008116883,0.029916838,0.8088235,0.21725242,0.6107179,0.6250278,1.0,0.23754787,0.8219178,0.3777778,0.46540028,0.0012175326,0.047845338,0.8413235,0.24920128,0.48230532,0.587486,1.0
4034,0.23754787,0.8219178,0.3777778,0.46540028,0.0012175326,0.047845338,0.8413235,0.24920128,0.48230532,0.587486,1.0,0.23371649,0.8253425,0.42222214,0.45183176,0.0,0.042013176,0.8396471,0.24600638,0.43983817,0.5486033,0.4
4035,0.23371649,0.8253425,0.42222214,0.45183176,0.0,0.042013176,0.8396471,0.24600638,0.43983817,0.5486033,0.4,0.23371649,0.8219178,0.42222214,0.46268657,0.0,0.027972782,0.8129412,0.21086265,0.43781596,0.5745251,0.4
4036,0.23371649,0.8219178,0.42222214,0.46268657,0.0,0.027972782,0.8129412,0.21086265,0.43781596,0.5745251,0.4,0.2758621,0.8253425,0.42222214,0.4708277,0.0,0.024084672,0.71705884,0.13099042,0.60667336,0.64737415,0.4
4037,0.2758621,0.8253425,0.42222214,0.4708277,0.0,0.024084672,0.71705884,0.13099042,0.60667336,0.64737415,0.4,0.23754787,0.7876712,0.31111097,0.46540028,0.11404221,0.029916838,0.80338234,0.15015975,0.4661274,0.7173184,1.0
4038,0.23754787,0.7876712,0.31111097,0.46540028,0.11404221,0.029916838,0.80338234,0.15015975,0.4661274,0.7173184,1.0,0.19923377,0.7876712,0.31111097,0.43554953,0.0,0.036181014,0.8798824,0.22683708,0.41152677,0.66480446,0.4
4039,0.19923377,0.7876712,0.31111097,0.43554953,0.0,0.036181014,0.8798824,0.22683708,0.41152677,0.66480446,0.4,0.27969348,0.8219178,0.35555553,0.4816825,0.0032467532,0.03186089,0.85647064,0.22683708,0.48736092,0.62458086,1.0
4040,0.27969348,0.8219178,0.35555553,0.4816825,0.0032467532,0.03186089,0.85647064,0.22683708,0.48736092,0.62458086,1.0,0.3141762,0.8253425,0.42222214,0.48575306,0.0,0.029916838,0.6656471,0.20127799,0.36097065,0.58145237,0.4
4041,0.3141762,0.8253425,0.42222214,0.48575306,0.0,0.029916838,0.6656471,0.20127799,0.36097065,0.58145237,0.4,0.31034482,0.8184931,0.32222223,0.49932158,0.02435065,0.02214062,0.7905882,0.11501598,0.49443883,0.71642447,1.0
4042,0.31034482,0.8184931,0.32222223,0.49932158,0.02435065,0.02214062,0.7905882,0.11501598,0.49443883,0.71642447,1.0,0.19540226,0.8219178,0.22222233,0.45183176,0.041396104,0.026028728,0.75441176,0.09265177,0.52477247,0.8113966,1.0
4043,0.19540226,0.8219178,0.22222233,0.45183176,0.041396104,0.026028728,0.75441176,0.09265177,0.52477247,0.8113966,1.0,0.31034482,0.7910959,0.2888887,0.4938942,0.032467533,0.03186089,0.7584706,0.09904154,0.4044489,0.7839104,1.0
4044,0.31034482,0.7910959,0.2888887,0.4938942,0.032467533,0.03186089,0.7584706,0.09904154,0.4044489,0.7839104,1.0,0.2758621,0.8561644,0.46666646,0.48575306,0.0,0.02214062,0.7091471,0.15654953,0.4934277,0.66525126,0.4
4045,0.2758621,0.8561644,0.46666646,0.48575306,0.0,0.02214062,0.7091471,0.15654953,0.4934277,0.66525126,0.4,0.3524903,0.8561644,0.5666666,0.5183175,0.0,0.024084672,0.7957647,0.21405752,0.41051567,0.5535195,0.4
4046,0.3524903,0.8561644,0.5666666,0.5183175,0.0,0.024084672,0.7957647,0.21405752,0.41051567,0.5535195,0.4,0.2758621,0.5308219,0.36666656,0.49796474,0.04464286,0.029916838,0.4389412,0.17891376,0.42062688,0.676201,1.0
4047,0.2758621,0.5308219,0.36666656,0.49796474,0.04464286,0.029916838,0.4389412,0.17891376,0.42062688,0.676201,1.0,0.2720306,0.7910959,0.2777779,0.4789688,0.16477272,0.015984448,0.6562647,0.17252396,0.546006,0.7816758,1.0
4048,0.2720306,0.7910959,0.2777779,0.4789688,0.16477272,0.015984448,0.6562647,0.17252396,0.546006,0.7816758,1.0,0.2758621,0.8184931,0.42222214,0.48303935,0.028409092,0.019872556,0.7352941,0.17252396,0.5844287,0.64201105,1.0
4049,0.2758621,0.8184931,0.42222214,0.48303935,0.028409092,0.019872556,0.7352941,0.17252396,0.5844287,0.64201105,1.0,0.20689654,0.8184931,0.24444437,0.44369066,0.016233766,0.02214062,0.8290588,0.1086262,0.512639,0.7810055,1.0
4050,0.20689654,0.8184931,0.24444437,0.44369066,0.016233766,0.02214062,0.8290588,0.1086262,0.512639,0.7810055,1.0,0.23754787,0.8184931,0.33333325,0.4762551,0.04464286,0.024084672,0.8027647,0.12460065,0.64307374,0.7347485,1.0
4051,0.23754787,0.8184931,0.33333325,0.4762551,0.04464286,0.024084672,0.8027647,0.12460065,0.64307374,0.7347485,1.0,0.2720306,0.7876712,0.34444427,0.4816825,0.15219156,0.017928502,0.53088236,0.19808306,0.43882707,0.79418993,1.0
4052,0.2720306,0.7876712,0.34444427,0.4816825,0.15219156,0.017928502,0.53088236,0.19808306,0.43882707,0.79418993,1.0,0.3141762,0.7876712,0.36666656,0.51560384,0.0487013,0.026028728,0.84364706,0.23961662,0.5116279,0.71396637,1.0
4053,0.3141762,0.7876712,0.36666656,0.51560384,0.0487013,0.026028728,0.84364706,0.23961662,0.5116279,0.71396637,1.0,0.2758621,0.8219178,0.38888884,0.48303935,0.0,0.04006912,0.83791184,0.25878596,0.41557127,0.5644691,0.4
4054,0.2758621,0.8219178,0.38888884,0.48303935,0.0,0.04006912,0.83791184,0.25878596,0.41557127,0.5644691,0.4,0.23754787,0.8561644,0.42222214,0.45318863,0.0,0.038125068,0.84079415,0.20447285,0.42467135,0.5747484,0.4
4055,0.23754787,0.8561644,0.42222214,0.45318863,0.0,0.038125068,0.84079415,0.20447285,0.42467135,0.5747484,0.4,0.23371649,0.8561644,0.44444442,0.46268657,0.0040584416,0.027972782,0.8288824,0.17252396,0.4954499,0.64938545,1.0
4056,0.23371649,0.8561644,0.44444442,0.46268657,0.0040584416,0.027972782,0.8288824,0.17252396,0.4954499,0.64938545,1.0,0.2720306,0.84246576,0.511111,0.4816825,0.0,0.026028728,0.8574412,0.15015975,0.4661274,0.63709486,0.4
4057,0.2720306,0.84246576,0.511111,0.4816825,0.0,0.026028728,0.8574412,0.15015975,0.4661274,0.63709486,0.4,0.2758621,0.7876712,0.36666656,0.48710993,0.028409092,0.026028728,0.82958823,0.19808306,0.41456014,0.6735195,1.0
4058,0.2758621,0.7876712,0.36666656,0.48710993,0.028409092,0.026028728,0.82958823,0.19808306,0.41456014,0.6735195,1.0,0.25287354,0.7876712,0.42222214,0.49253732,0.0,0.017928502,0.37908825,0.13738021,0.39332658,0.7039106,0.4
4059,0.25287354,0.7876712,0.42222214,0.49253732,0.0,0.017928502,0.37908825,0.13738021,0.39332658,0.7039106,0.4,0.31034482,0.8561644,0.44444442,0.514247,0.02150974,0.019872556,0.17761765,0.10543132,0.34681496,0.7322904,1.0
4060,0.31034482,0.8561644,0.44444442,0.514247,0.02150974,0.019872556,0.17761765,0.10543132,0.34681496,0.7322904,1.0,0.2720306,0.7910959,0.39999986,0.49525103,0.05275974,0.021384597,0.73435295,0.10543132,0.45803842,0.72067034,1.0
4061,0.2720306,0.7910959,0.39999986,0.49525103,0.05275974,0.021384597,0.73435295,0.10543132,0.45803842,0.72067034,1.0,0.29118776,0.7910959,0.35555553,0.49796474,0.011769481,0.017928502,0.6925588,0.1405751,0.46916074,0.6815642,1.0
4062,0.29118776,0.7910959,0.35555553,0.49796474,0.011769481,0.017928502,0.6925588,0.1405751,0.46916074,0.6815642,1.0,0.3141762,0.8219178,0.47777772,0.47489825,0.0,0.02214062,0.8534118,0.15974441,0.46410513,0.56290495,0.4
4063,0.3141762,0.8219178,0.47777772,0.47489825,0.0,0.02214062,0.8534118,0.15974441,0.46410513,0.56290495,0.4,0.24904215,0.8561644,0.36666656,0.47761196,0.028409092,0.024084672,0.7372647,0.16932909,0.3579373,0.67731833,1.0
4064,0.24904215,0.8561644,0.36666656,0.47761196,0.028409092,0.024084672,0.7372647,0.16932909,0.3579373,0.67731833,1.0,0.31034482,0.8219178,0.4333334,0.49932158,0.0,0.04395723,0.76305884,0.22044729,0.3751264,0.59061456,0.4
4065,0.31034482,0.8219178,0.4333334,0.49932158,0.0,0.04395723,0.76305884,0.22044729,0.3751264,0.59061456,0.4,0.23371649,0.8219178,0.4333334,0.46540028,0.028814934,0.045901284,0.85573536,0.22683708,0.42467135,0.6277094,1.0
4066,0.23371649,0.8219178,0.4333334,0.46540028,0.028814934,0.045901284,0.85573536,0.22683708,0.42467135,0.6277094,1.0,0.23754787,0.7910959,0.2888887,0.4816825,0.11769481,0.033804946,0.8081177,0.14376998,0.47522748,0.7754189,1.0
4067,0.23754787,0.7910959,0.2888887,0.4816825,0.11769481,0.033804946,0.8081177,0.14376998,0.47522748,0.7754189,1.0,0.3218391,0.8219178,0.5666666,0.5006785,0.0,0.024084672,0.8060294,0.23322685,0.33872595,0.4954189,0.4
4068,0.3218391,0.8219178,0.5666666,0.5006785,0.0,0.024084672,0.8060294,0.23322685,0.33872595,0.4954189,0.4,0.31034482,0.8561644,0.5666666,0.49118048,0.0,0.026028728,0.8045,0.21086265,0.47927198,0.53765357,0.4
4069,0.31034482,0.8561644,0.5666666,0.49118048,0.0,0.026028728,0.8045,0.21086265,0.47927198,0.53765357,0.4,0.3180077,0.8561644,0.5777776,0.5006785,0.0016233766,0.03186089,0.83382356,0.19169329,0.43174922,0.5208938,1.0
4070,0.3180077,0.8561644,0.5777776,0.5006785,0.0016233766,0.03186089,0.83382356,0.19169329,0.43174922,0.5208938,1.0,0.2758621,0.8527397,0.38888884,0.48303935,0.008928572,0.026028728,0.7538824,0.20766775,0.5480283,0.6348603,1.0
4071,0.2758621,0.8527397,0.38888884,0.48303935,0.008928572,0.026028728,0.7538824,0.20766775,0.5480283,0.6348603,1.0,0.31034482,0.7876712,0.32222223,0.49932158,0.20779221,0.047845338,0.6867647,0.1086262,0.46814963,0.7126256,1.0
4072,0.31034482,0.7876712,0.32222223,0.49932158,0.20779221,0.047845338,0.6867647,0.1086262,0.46814963,0.7126256,1.0,0.2758621,0.8219178,0.47777772,0.49525103,0.0,0.024084672,0.8200589,0.121405765,0.4610718,0.5749719,0.4
4073,0.2758621,0.8219178,0.47777772,0.49525103,0.0,0.024084672,0.8200589,0.121405765,0.4610718,0.5749719,0.4,0.2758621,0.8527397,0.36666656,0.48303935,0.040584415,0.027972782,0.76373535,0.15654953,0.5348837,0.74145246,1.0
4074,0.2758621,0.8527397,0.36666656,0.48303935,0.040584415,0.027972782,0.76373535,0.15654953,0.5348837,0.74145246,1.0,0.23754787,0.8561644,0.42222214,0.46675715,0.0,0.02214062,0.8018824,0.19169329,0.4084934,0.65162003,0.4
4075,0.23754787,0.8561644,0.42222214,0.46675715,0.0,0.02214062,0.8018824,0.19169329,0.4084934,0.65162003,0.4,0.27969348,0.8219178,0.36666656,0.49525103,0.034496754,0.03186089,0.80414706,0.16932909,0.48230532,0.71642447,1.0
4076,0.27969348,0.8219178,0.36666656,0.49525103,0.034496754,0.03186089,0.80414706,0.16932909,0.48230532,0.71642447,1.0,0.3141762,0.8219178,0.33333325,0.49253732,0.07305195,0.027972782,0.7616177,0.22683708,0.520728,0.7682681,1.0
4077,0.3141762,0.8219178,0.33333325,0.49253732,0.07305195,0.027972782,0.7616177,0.22683708,0.520728,0.7682681,1.0,0.3141762,0.8184931,0.41111112,0.47489825,0.02435065,0.038125068,0.79264706,0.22044729,0.50960565,0.5749719,1.0
4078,0.3141762,0.8184931,0.41111112,0.47489825,0.02435065,0.038125068,0.79264706,0.22044729,0.50960565,0.5749719,1.0,0.34865904,0.81164384,0.44444442,0.4898236,0.1846591,0.026028728,0.69438237,0.15335464,0.49747217,0.59821224,1.0
4079,0.34865904,0.81164384,0.44444442,0.4898236,0.1846591,0.026028728,0.69438237,0.15335464,0.49747217,0.59821224,1.0,0.2758621,0.8219178,0.511111,0.4708277,0.0040584416,0.027972782,0.8300589,0.20766775,0.3751264,0.5785475,1.0
4080,0.2758621,0.8219178,0.511111,0.4708277,0.0040584416,0.027972782,0.8300589,0.20766775,0.3751264,0.5785475,1.0,0.3141762,0.8561644,0.5444443,0.49932158,0.00974026,0.024084672,0.81682354,0.21405752,0.4903943,0.5363128,1.0
4081,0.3141762,0.8561644,0.5444443,0.49932158,0.00974026,0.024084672,0.81682354,0.21405752,0.4903943,0.5363128,1.0,0.31034482,0.8253425,0.5,0.5020353,0.002435065,0.024084672,0.6702647,0.1661342,0.39332658,0.58346367,1.0
4082,0.31034482,0.8253425,0.5,0.5020353,0.002435065,0.024084672,0.6702647,0.1661342,0.39332658,0.58346367,1.0,0.22988498,0.8219178,0.31111097,0.4599729,0.030438311,0.029916838,0.53782356,0.16932909,0.6218402,0.8035754,1.0
4083,0.22988498,0.8219178,0.31111097,0.4599729,0.030438311,0.029916838,0.53782356,0.16932909,0.6218402,0.8035754,1.0,0.23371649,0.8219178,0.26666665,0.49118048,0.10064935,0.019872556,0.6020883,0.079872206,0.4883721,0.84692717,1.0
4084,0.23371649,0.8219178,0.26666665,0.49118048,0.10064935,0.019872556,0.6020883,0.079872206,0.4883721,0.84692717,1.0,0.23754787,0.8219178,0.38888884,0.46540028,0.020292208,0.013068366,0.5637353,0.14376998,0.42770475,0.6989944,1.0
4085,0.23754787,0.8219178,0.38888884,0.46540028,0.020292208,0.013068366,0.5637353,0.14376998,0.42770475,0.6989944,1.0,0.2720306,0.8253425,0.41111112,0.4816825,0.0028409092,0.02214062,0.75541174,0.17891376,0.42366025,0.6759776,1.0
4086,0.2720306,0.8253425,0.41111112,0.4816825,0.0028409092,0.02214062,0.75541174,0.17891376,0.42366025,0.6759776,1.0,0.29118776,0.8219178,0.52222204,0.48303935,0.0,0.019872556,0.7640883,0.19488819,0.43478256,0.5432402,0.4
4087,0.29118776,0.8219178,0.52222204,0.48303935,0.0,0.019872556,0.7640883,0.19488819,0.43478256,0.5432402,0.4,0.2758621,0.8253425,0.34444427,0.49796474,0.15422077,0.019872556,0.5472059,0.09584665,0.4610718,0.7675977,1.0
4088,0.2758621,0.8253425,0.34444427,0.49796474,0.15422077,0.019872556,0.5472059,0.09584665,0.4610718,0.7675977,1.0,0.31034482,0.81164384,0.35555553,0.49932158,0.15422077,0.019872556,0.68626475,0.14376998,0.56420624,0.7689384,1.0
4089,0.31034482,0.81164384,0.35555553,0.49932158,0.15422077,0.019872556,0.68626475,0.14376998,0.56420624,0.7689384,1.0,0.2758621,0.8253425,0.44444442,0.48303935,0.0032467532,0.036181014,0.5312647,0.121405765,0.48736092,0.7043574,1.0
4090,0.2758621,0.8253425,0.44444442,0.48303935,0.0032467532,0.036181014,0.5312647,0.121405765,0.48736092,0.7043574,1.0,0.3141762,0.8219178,0.5,0.48710993,0.00040584416,0.017928502,0.42455885,0.21405752,0.4074823,0.5611173,1.0
4091,0.3141762,0.8219178,0.5,0.48710993,0.00040584416,0.017928502,0.42455885,0.21405752,0.4074823,0.5611173,1.0,0.24904215,0.8219178,0.511111,0.4735414,0.0,0.015984448,0.24611765,0.22044729,0.45702726,0.50927377,0.4
4092,0.24904215,0.8219178,0.511111,0.4735414,0.0,0.015984448,0.24611765,0.22044729,0.45702726,0.50927377,0.4,0.23754787,0.8287671,0.44444442,0.4708277,0.058035716,0.024084672,0.39508826,0.1884984,0.5278058,0.6746367,1.0
4093,0.23754787,0.8287671,0.44444442,0.4708277,0.058035716,0.024084672,0.39508826,0.1884984,0.5278058,0.6746367,1.0,0.22988498,0.8219178,0.41111112,0.49118048,0.084415585,0.012096338,0.39567646,0.1341853,0.43579373,0.7302793,1.0
4094,0.22988498,0.8219178,0.41111112,0.49118048,0.084415585,0.012096338,0.39567646,0.1341853,0.43579373,0.7302793,1.0,0.27969348,0.8527397,0.5555556,0.4735414,0.0,0.014040393,0.21452942,0.20766775,0.32052577,0.5559776,0.4
4095,0.27969348,0.8527397,0.5555556,0.4735414,0.0,0.014040393,0.21452942,0.20766775,0.32052577,0.5559776,0.4,0.27969348,0.8219178,0.48888898,0.514247,0.00040584416,0.017928502,0.2902059,0.11501598,0.41860464,0.676201,1.0
