Date,MaxTemp,MinTemp,Temperature,HeatIndex,Precipitation,WindSpeed,Visibility,CloudCover,RelativeHumidity,Conditions
5/13/1996,33.1,17.3,26.4,34.7,0,18.2,7.9,26.1,72.69,Partially cloudy
5/14/1996,33.1,18.5,27.6,37.1,0,21.8,8.4,30.8,72.46,Partially cloudy
5/15/1996,32.1,19.1,27.6,38,0,11.2,9.2,37.4,78.72,Partially cloudy
5/16/1996,31.1,22.3,27.5,37.9,13,45.6,8.6,41.6,85.68,"Rain, Partially cloudy"
5/17/1996,31.1,19.8,27.7,37.9,6.2,22.1,10.5,34.1,80.56,"Rain, Partially cloudy"
5/18/1996,32.1,25.1,28.1,38,0,13,9.1,34.5,81.03,Partially cloudy
5/19/1996,31.1,22,27.9,36.7,0,18.2,9.8,37.5,78.96,Partially cloudy
5/20/1996,32.1,22,28.2,42.5,0,33,9.6,36.4,79.96,Partially cloudy
5/21/1996,31.4,22.3,28.2,36.6,2,16.6,9.3,29.6,74.51,"Rain, Partially cloudy"
5/22/1996,32.1,21.3,27.9,35.9,0,14.7,9.6,20.5,76.06,Clear
5/23/1996,32.1,21.4,28.6,36.9,0,14.8,10.6,41.1,72.91,Partially cloudy
5/24/1996,31.1,20.2,27.2,34.7,0,13,9,23.5,76.76,Clear
5/25/1996,32.1,24.1,27.5,36.7,0,14.8,8.1,32,77.25,Partially cloudy
5/26/1996,31.6,18.3,27.6,36.9,0,13,9.6,30.5,76.85,Partially cloudy
5/27/1996,31.6,20.2,28.6,35.6,0.5,18.1,10.1,34.7,71.05,"Rain, Partially cloudy"
5/28/1996,32.1,20.5,28.3,36.9,0,18.2,10,34.1,76.22,Partially cloudy
5/29/1996,32.1,18.4,27.3,36.9,0,27.3,9.3,21.2,76.49,Clear
5/30/1996,32.1,20.8,27.6,36.1,0,20.5,8.6,24.7,78.48,Clear
5/31/1996,32.1,20.3,28.2,38,0,18.2,9.3,29.9,76.76,Partially cloudy
6/1/1996,33.1,21.2,28,37.1,0,22,9.2,36,76.28,Partially cloudy
6/2/1996,32.1,21.2,29.5,38,0,20.5,10.8,36.6,69.84,Partially cloudy
6/3/1996,33.1,21.2,27.2,37.1,0,18.4,8.3,39.6,77.52,Partially cloudy
6/4/1996,32.1,20.5,26.7,34.3,0,13,9.2,23.1,75.03,Clear
6/5/1996,32.1,20.4,27.5,35,0,14.8,9.3,25.9,70.86,Partially cloudy
6/6/1996,32.1,21,27,35.9,0,18.4,8.1,50.8,77.29,Partially cloudy
6/7/1996,31.2,21.2,27.6,35.6,0,14.8,9.3,38.4,75.38,Partially cloudy
6/8/1996,31.1,19.3,26.5,33.8,0,11.2,7.8,51,70.8,Partially cloudy
6/9/1996,32.1,18.2,27.8,35.9,0,20.3,10.1,42.2,72.28,Partially cloudy
6/10/1996,31.1,20.3,27,35.6,0,36.4,9.2,37.7,79.52,Partially cloudy
6/11/1996,31.2,22.1,27.1,36.7,0,16.6,8,43.9,82.77,Partially cloudy
6/12/1996,31.1,21,27.4,36.7,3,18.4,8.1,43.5,82.07,"Rain, Partially cloudy"
6/13/1996,31.1,25.1,28.5,35.6,0,22.2,9.7,39.5,74.89,Partially cloudy
6/14/1996,32.1,22,28.9,36.9,0,27.3,10.4,37.7,71.4,Partially cloudy
6/15/1996,31.1,21.2,27.5,37.3,13,33,9.1,56.5,80.69,"Rain, Partially cloudy"
6/16/1996,32.1,22.2,28.5,36.9,0,18.2,9.7,39.3,75.04,Partially cloudy
6/17/1996,31.1,19,27.2,36.7,0.4,11.2,9.2,41.6,80.4,"Rain, Partially cloudy"
6/18/1996,32.1,18.8,26.9,36.9,0,39.9,7.9,42,81.35,Partially cloudy
6/19/1996,31.1,17.2,27.1,36.7,0,18.4,9.2,32.2,80.35,Partially cloudy
6/20/1996,31.1,26.1,28.6,36.7,0,18.2,10.1,40.7,77.24,Partially cloudy
6/21/1996,38.2,18.5,27.9,44.3,0,18.4,8.7,36.1,71.71,Partially cloudy
6/22/1996,32.1,21.4,28.4,35.9,0,14.4,9.2,41.1,68.29,Partially cloudy
6/23/1996,32.1,21,27.9,35.9,0,14.8,9,29.9,73.95,Partially cloudy
6/24/1996,32.1,18.5,27.3,36.9,0,30.8,10,34.7,77.41,Partially cloudy
6/25/1996,32.1,18.5,28,35.9,8,14.8,10,38.3,76.88,"Rain, Partially cloudy"
6/26/1996,31.1,18.1,27.2,35.6,0.1,27.3,8.4,40,78.31,"Rain, Partially cloudy"
6/27/1996,32.1,20,28.9,36.9,0,14.8,10.2,35.3,70.1,Partially cloudy
6/28/1996,31.1,19,27.4,35.6,0,16.6,10,34.2,77.01,Partially cloudy
6/29/1996,32.1,22.1,27.1,35.4,0,18.4,9.4,16.8,77.65,Clear
6/30/1996,32.1,18.8,27.1,36.9,0,14.8,8.7,31,77.6,Partially cloudy
7/1/1996,31.1,19.3,27.5,36.7,2,27.7,9.1,32.9,72.9,"Rain, Partially cloudy"
7/2/1996,32.1,18.2,27.8,34.7,0,14.8,9.9,19.4,68.13,Clear
7/3/1996,32.1,18.5,27.3,35,0,18.4,9.4,29.5,69.89,Partially cloudy
7/4/1996,32.1,20.2,26.5,35.9,0,27.4,8.1,18.2,75.89,Clear
7/5/1996,32.1,21.7,26.5,35.9,0,16.6,7.8,21.4,77.34,Clear
7/6/1996,32.1,20.7,26.8,35,0,22.1,9.4,39.9,76.23,Partially cloudy
7/7/1996,31.1,18.5,26.1,33.8,0,14.8,8.1,19.8,75.64,Clear
7/8/1996,33.1,23.2,28,36.2,0,25.7,9.3,30,70.44,Partially cloudy
7/9/1996,33.1,18.3,26.5,36.2,0,36.5,7.5,27.6,74.07,Partially cloudy
7/10/1996,32.1,18.8,27.5,35.9,0,14.8,9.5,28.2,71.47,Partially cloudy
7/11/1996,31.1,17.8,26.4,34.7,0,27.3,8.3,33.5,76.74,Partially cloudy
7/12/1996,30.2,20,27.7,35.2,0,18.2,9.8,44.2,75.98,Partially cloudy
7/13/1996,30.1,22.1,26.1,35.2,24,21.8,7.6,45,88.03,"Rain, Partially cloudy"
7/14/1996,32.1,19.8,27.2,38,0,45.4,7,33,81.69,Partially cloudy
7/15/1996,31.1,20.3,27.3,34.7,0,13,9.3,49.5,80.75,Partially cloudy
7/16/1996,32.1,24.7,28.7,36.9,0,18.4,9.6,34.5,71.29,Partially cloudy
7/17/1996,30.2,22.9,26,32.4,0,20.5,8.6,14.9,77.04,Clear
7/18/1996,30.4,14,24.4,32.9,0,13,7.6,23.5,74.43,Clear
7/19/1996,31.1,15.4,25.8,33.1,0,27.3,9.4,37.4,68.68,Partially cloudy
7/20/1996,31.2,17.2,27.2,33.8,0,18.4,9.1,12.9,71.14,Clear
7/21/1996,32.1,18.5,27.2,36.1,0,18.2,7.9,11.7,74.72,Clear
7/22/1996,33.1,19.5,28.5,35.9,0,24.1,10.1,29.3,65.54,Partially cloudy
7/23/1996,32.1,19.5,26.9,35,0,16.6,8.8,16.3,75.58,Clear
7/24/1996,31.6,21.1,26.8,35.6,0,18.2,9.1,40.3,75.49,Partially cloudy
7/25/1996,32.4,21.2,27.4,35.9,0,27.7,9,25.2,76.31,Partially cloudy
7/26/1996,32.1,20.5,28,35.6,0,18.3,10,43.3,73.56,Partially cloudy
7/27/1996,32.1,20.3,28,35.9,0,16.6,8.1,36.9,75.45,Partially cloudy
7/28/1996,32.1,20.2,27.3,33.8,0,22.3,9.1,28.1,73.08,Partially cloudy
7/29/1996,31.1,18.8,25.6,34.7,0,14.8,8.9,30.5,75.25,Partially cloudy
7/30/1996,31.1,19.3,26.3,33.1,0,14.8,8.4,36.6,73.53,Partially cloudy
7/31/1996,31.1,18.5,27.1,33.1,0,14.8,9,27.6,69.56,Partially cloudy
8/1/1996,31.4,17.8,25.8,33.1,0,18.4,7.2,11.1,72.85,Clear
8/2/1996,32.1,19.1,27.1,34.3,0,18.3,9.4,29.9,66.66,Partially cloudy
8/3/1996,31.1,17.2,25.9,32.6,0,18.2,8.5,11.2,71.85,Clear
8/4/1996,31.1,14.5,26.1,32.5,0,18.3,9.1,18.6,69.71,Clear
8/5/1996,31.1,19,25.3,33.1,0,18.4,8,28.8,75.06,Partially cloudy
8/6/1996,32.1,19.1,26.8,34.3,0,14.8,8.8,9.9,70.72,Clear
8/7/1996,31.1,18.7,27.3,33.5,0,22.2,9.7,48.4,69.51,Partially cloudy
8/8/1996,32.1,19.3,27.2,35,1,22.3,9.2,42.5,76.02,"Rain, Partially cloudy"
8/9/1996,32.1,22,27.9,36.5,0,18.4,9.3,37.9,75.6,Partially cloudy
8/10/1996,32.1,21.2,26.9,35.9,33,27.3,8.4,43.5,77.4,"Rain, Partially cloudy"
8/11/1996,31.1,21.7,27,35.6,3,14.8,9.1,36.3,79.26,"Rain, Partially cloudy"
8/12/1996,32.1,21.2,27.6,35.9,0,33,9,35.4,75.75,Partially cloudy
8/13/1996,32.1,19.3,28.1,35.9,0,33,10.3,36.5,71.74,Partially cloudy
8/14/1996,32.1,19.3,27.9,36.9,0,24.1,10.6,29.9,70.83,Partially cloudy
8/15/1996,31.1,22,28.1,35.6,0,33,9.6,26.7,74.11,Partially cloudy
8/16/1996,33.1,21.7,27.8,38.2,0,18.4,9.7,23.8,75.2,Clear
8/17/1996,32.1,20.5,27.1,34.3,0,14.8,8.9,40.5,73.76,Partially cloudy
8/18/1996,33.1,20.3,27.7,35.6,0,18.1,8.7,19.2,69.31,Clear
8/19/1996,32.1,19.8,28.3,35,0,18.4,9.1,20.5,66.5,Clear
8/20/1996,32.1,18,28,35,0,18.4,10,28.7,64.16,Partially cloudy
8/21/1996,33.1,16.5,27.2,34.1,0,22.3,9.2,22.6,69.25,Clear
8/22/1996,31.1,20,26.2,33.8,0,18.2,9,30.4,75.01,Partially cloudy
8/23/1996,31.1,20.3,27.1,33.4,0,18.3,8.6,32.3,67.42,Partially cloudy
8/24/1996,32.1,17.8,27.1,33,0,14.8,9.1,21.8,65.26,Clear
8/25/1996,32.1,19.8,27.3,33.6,0,18.2,10,37.5,69.18,Partially cloudy
8/26/1996,32.1,20.5,27.7,35,0,14.8,9,45.8,69.66,Partially cloudy
8/27/1996,33.1,21.8,28.2,37.1,0,18.4,10.3,46.5,73.48,Partially cloudy
8/28/1996,33.1,21.3,27.1,35.4,0,18.4,8.6,41.5,75.8,Partially cloudy
8/29/1996,33.1,20.1,26.9,34.7,0,18.2,9.4,30.4,72.99,Partially cloudy
8/30/1996,33.1,19.2,27.8,35.4,0,22.3,9,19.9,66.3,Clear
8/31/1996,32.1,20.8,28.1,35,0,18.3,9.8,39.9,67.55,Partially cloudy
9/1/1996,32.1,22.7,27.3,33.6,0,22,9,30.6,69.74,Partially cloudy
9/2/1996,33.1,22.6,28.8,35.9,0,14.8,10.2,32.1,64.8,Partially cloudy
9/3/1996,32.1,20.2,26.4,33.6,0,18.3,9.3,14.3,70.6,Clear
9/4/1996,31.1,20,25.2,32.5,0,14.8,8.1,30.7,74.93,Partially cloudy
9/5/1996,33.1,20,27,36.2,0,27.4,8.2,27.7,70.48,Partially cloudy
9/6/1996,33.1,20,28.8,36.2,0,18.4,8.5,21.6,64.33,Clear
9/7/1996,32.1,21.1,27.3,35.6,0,18.4,9.3,32.7,73.9,Partially cloudy
9/8/1996,32.1,21.2,27.8,35.9,0,13,9.3,35.5,71.48,Partially cloudy
9/9/1996,32.1,21.3,28,35.9,0,13,7.6,35.7,72.91,Partially cloudy
9/10/1996,32.1,20.3,27.7,35.9,0,14.8,8.2,40.4,70.18,Partially cloudy
9/11/1996,33.1,18.5,26.9,33.5,0,22.3,8.8,28.8,68.29,Partially cloudy
9/12/1996,32.1,20,26.1,34.4,0,18.4,9,28.8,73.27,Partially cloudy
9/13/1996,33.1,18.5,27.8,34.7,0,14.8,9.3,16.2,67.89,Clear
9/14/1996,31.7,23.1,27.6,35.7,0,36.5,9.6,29,73.09,Partially cloudy
9/15/1996,33.1,21.8,28,35.9,0,18.5,8.1,12.8,70.9,Clear
9/16/1996,33.1,21,28.4,36.2,0,14.8,9,23.1,71.61,Clear
9/17/1996,34.1,22,28.5,38.4,0,22.3,8,19.5,71.53,Clear
9/18/1996,34.1,22.9,28.2,36.2,0,14.8,7.8,9,68.7,Clear
9/19/1996,34.1,20.2,28,35.2,0,18.4,8,21.9,62.71,Clear
9/20/1996,33.1,20.9,28,36.2,0,18.2,9.3,29,67.02,Partially cloudy
9/21/1996,33.1,20.8,28.3,37,0,32.9,9.7,11.2,74.29,Clear
9/22/1996,33.1,21.1,28,37.1,26,22.1,9.5,41.1,74.89,"Rain, Partially cloudy"
9/23/1996,34.1,20.6,28.8,36.6,0,22.1,9.3,31,66.82,Partially cloudy
9/24/1996,34.1,18.3,27.2,35.3,0,16.6,8.8,13.5,64.07,Clear
9/25/1996,32.1,18.2,26.3,35.7,8,18.2,8,39.5,75.2,"Rain, Partially cloudy"
9/26/1996,32.1,18,27.1,35.9,0,27.3,9.2,36.6,72.24,Partially cloudy
9/27/1996,32.1,17.2,27.1,35,0,36.5,8.7,32.2,67.5,Partially cloudy
9/28/1996,33.1,18.2,27.3,33.6,0,27.4,9.2,24.4,63.56,Clear
9/29/1996,34.1,20.5,27.9,34.2,0,18.4,8.7,36.4,65.31,Partially cloudy
9/30/1996,32.1,24,28.2,36.9,0,14.8,9.4,38.2,71.09,Partially cloudy
10/1/1996,33.1,20.8,27.8,36.2,0,14.8,8.5,45.1,73.52,Partially cloudy
10/2/1996,32.1,21.3,27.2,36.9,26,13,8.3,42.2,80.42,"Rain, Partially cloudy"
10/3/1996,33.1,19.8,28.6,38.2,0,16.6,7.9,39.5,73.21,Partially cloudy
10/4/1996,34.1,22.2,30,38.4,0,14.8,9.6,29.4,65.27,Partially cloudy
10/5/1996,33.1,21.7,28.9,37.2,0,32.9,8.8,35.3,70.24,Partially cloudy
10/6/1996,34.1,20.4,29.3,35.9,0,27.3,10,32.5,66.09,Partially cloudy
10/7/1996,34.1,21.9,28.3,39.5,0,27.3,8.3,40.8,73.8,Partially cloudy
10/8/1996,34.1,21.8,27.6,37.4,4,14.8,7.6,42.1,76.61,"Rain, Partially cloudy"
10/9/1996,34.1,20.2,27.9,38,0,11.2,6.6,46.2,74.33,Partially cloudy
10/10/1996,34.1,20.5,29.1,35.9,0,39.9,9.1,35.5,60.21,Partially cloudy
10/11/1996,33.1,20.3,27,33.8,0,14.8,9.2,25.6,66.19,Partially cloudy
10/12/1996,34.1,21,28.1,35.9,0,14.8,9,20.4,65.4,Clear
10/13/1996,34.1,21,28.2,37.4,0,27.3,8.9,32.9,71.86,Partially cloudy
10/14/1996,33.1,23.1,29,37.1,0,27.4,10,31.2,72.08,Partially cloudy
10/15/1996,34.1,23,29.3,37.1,0,36.4,9.6,34.6,69.5,Partially cloudy
10/16/1996,34.1,21.9,29.8,38.2,0,18.4,9.4,36,67.46,Partially cloudy
10/17/1996,34.1,21.2,28.7,38.4,0.6,18.4,9.1,32.2,72.04,"Rain, Partially cloudy"
10/18/1996,34.1,22.3,29.3,39.5,0,14.8,9,32.9,70.96,Partially cloudy
10/19/1996,35.1,21.8,29.3,37.8,0,33,8.9,27.8,68.67,Partially cloudy
10/20/1996,33.1,20.5,27.6,37.1,0,30.9,8.9,31.1,75.09,Partially cloudy
10/21/1996,34.1,21.7,27.6,37.4,0,13,6.9,43.7,75.92,Partially cloudy
10/22/1996,34.1,22.2,29.2,39.5,0.7,18.2,8.4,52,70.51,"Rain, Partially cloudy"
10/23/1996,35.1,21.2,28.9,39.6,0,13,7.9,41.9,72.39,Partially cloudy
10/24/1996,34.1,22.3,30,39.5,10,18.3,10,50,68.82,"Rain, Partially cloudy"
10/25/1996,35.1,21.3,28.5,39.6,13,45.5,9.3,44.6,73.06,"Rain, Partially cloudy"
10/26/1996,29.1,22.5,25.8,32.9,0.4,54.5,6.2,52.8,83.6,"Rain, Partially cloudy"
10/27/1996,33.1,21.4,27.5,38.2,0,36.5,7.6,46.1,78.92,Partially cloudy
10/28/1996,31.1,22.3,26.5,35.2,0.6,18.1,7,62.3,80.99,"Rain, Partially cloudy"
10/29/1996,34.1,25.1,29.2,37.1,0,18.4,8.2,51.9,71.01,Partially cloudy
10/30/1996,33.1,23.5,29.2,38.2,0,14.8,8.8,54.7,69.14,Partially cloudy
10/31/1996,34.1,22.4,28.8,37.1,0,18.3,8.9,45.9,69.94,Partially cloudy
11/1/1996,34.1,22.7,27.6,37.4,23,13,8.1,44.1,77.76,"Rain, Partially cloudy"
11/2/1996,33.9,20.9,28.1,38.2,0,11.2,8.3,44.9,74.98,Partially cloudy
11/3/1996,34.1,20.5,28.3,38.4,0,27.3,7.3,42.5,72.94,Partially cloudy
11/4/1996,34.1,20.7,29,36.6,0,14.8,8.5,52.5,67.96,Partially cloudy
11/5/1996,32.1,21,26.5,36.3,52,14.8,6.2,51.6,84.57,"Rain, Partially cloudy"
11/6/1996,32.1,20.3,25.6,38,8.1,11.2,6.7,59.5,88.81,"Rain, Partially cloudy"
11/7/1996,29.1,21.4,25.3,32.9,8.1,27.3,5.9,61.2,87.41,"Rain, Partially cloudy"
11/8/1996,30.7,23.2,25.5,34,0,13,5.6,43.3,88.2,Partially cloudy
11/9/1996,32.4,21.5,27.1,36.5,2.1,14.8,7.6,55.5,81.13,"Rain, Partially cloudy"
11/10/1996,34.1,22.2,29.2,44.7,0.2,38.1,8.5,41.9,72.45,"Rain, Partially cloudy"
11/11/1996,35.1,22.2,30.9,39.4,0,13,10.8,27,62.29,Partially cloudy
11/12/1996,33.1,22,27.3,38.2,23,22.3,8.5,35.9,79.01,"Rain, Partially cloudy"
11/13/1996,33.1,21.3,29.1,37.2,0,18.4,8.8,41.5,67.25,Partially cloudy
11/14/1996,34.1,20.5,28,38.4,6,27.3,8.7,43.9,74.27,"Rain, Partially cloudy"
11/15/1996,33.1,21.5,27.9,37.1,0,27.3,8.4,44,76.24,Partially cloudy
11/16/1996,32.1,21.2,26.2,38.2,31.57,14.8,6.1,56.4,85.45,"Rain, Partially cloudy"
11/17/1996,32.1,21.3,27,36.9,0,33,7.5,45.4,81.17,Partially cloudy
11/18/1996,33.1,19.8,27.4,37.9,0,20.2,8.2,41.8,80.49,Partially cloudy
11/19/1996,32.1,21.1,27.3,38,3,18.1,7.8,49.5,81.76,"Rain, Partially cloudy"
11/20/1996,32.1,22.2,26.8,38,30,14.8,6.2,54.3,83.74,"Rain, Partially cloudy"
11/21/1996,32.1,21.5,27.6,39.3,0.1,17.9,7.2,52.6,81.18,"Rain, Partially cloudy"
11/22/1996,32.1,22.3,26.7,38,1.1,14.8,8,55.4,85.37,"Rain, Partially cloudy"
11/23/1996,33.1,22.7,26.9,38.2,0,13,7.1,35.5,81.84,Partially cloudy
11/24/1996,33.1,21.8,27.7,38.2,0,18.2,8.6,38.2,76.4,Partially cloudy
11/25/1996,33.1,20.2,28.6,38.2,0,18.4,9.6,40,73.39,Partially cloudy
11/26/1996,34.1,21.8,29.2,38,0,13,9.3,32.8,69.88,Partially cloudy
11/27/1996,34.1,17.8,28.6,35.9,0,13,9.8,25.5,66.12,Partially cloudy
11/28/1996,33.1,20.5,28.3,36.9,0,36.3,9.6,40.4,70.69,Partially cloudy
11/29/1996,34.1,22,29.9,37.4,0,30.9,10.4,41.8,64.05,Partially cloudy
11/30/1996,35.1,22,29.3,39.5,0,13,9,33.7,71.38,Partially cloudy
12/1/1996,32.6,23.3,27.1,39.1,11,36.4,7.2,56.6,82.21,"Rain, Partially cloudy"
12/2/1996,29.6,22.1,26,34.7,44.87,13,7.5,67.1,88.93,"Rain, Partially cloudy"
12/3/1996,31.1,21.4,27.4,37.9,8,12.7,8.1,42.1,82.84,"Rain, Partially cloudy"
12/4/1996,32.1,21.2,26.9,39.3,19,14.8,6.8,50.5,85.18,"Rain, Partially cloudy"
12/5/1996,32.1,23.7,27.5,39.3,2,14.8,6,44.2,81.56,"Rain, Partially cloudy"
12/6/1996,32.1,22.2,27.5,39.3,30.6,27,8.2,54.1,80.63,"Rain, Partially cloudy"
12/7/1996,32.1,19.2,27.4,36.9,0,9.4,7.7,45.9,80.79,Partially cloudy
12/8/1996,31.1,21.4,26,37.9,10,18.2,5.5,51.2,88.58,"Rain, Partially cloudy"
12/9/1996,31.1,22,25.2,36.7,0.2,14.6,4.9,56.7,93.07,"Rain, Partially cloudy"
12/10/1996,32.1,20.4,25.1,36.9,55.23,27.7,5.8,57.2,90.13,"Rain, Partially cloudy"
12/11/1996,31.1,22.1,26.6,36.2,0,18.4,7.9,45,81.03,Partially cloudy
12/12/1996,32.1,22.2,26.2,36.9,12.4,21.8,8.4,56.4,83.32,"Rain, Partially cloudy"
12/13/1996,30.1,24.1,25.8,34.3,14,22.3,8.5,61.6,85.56,"Rain, Partially cloudy"
12/14/1996,30.1,22.2,25.8,34.3,1.6,36.5,7.5,62.7,84.67,"Rain, Partially cloudy"
12/15/1996,29.2,22.2,26.1,34,3,18.4,9.2,59.2,86.18,"Rain, Partially cloudy"
12/16/1996,32.1,22.2,27.4,36.9,0,27.4,8.8,50.9,77.54,Partially cloudy
12/17/1996,34.1,23.2,27.4,37.4,68,32.9,8.1,52.4,75.08,"Rain, Partially cloudy"
12/18/1996,32.1,20,26.1,35.9,3,22,8.3,45.2,79.91,"Rain, Partially cloudy"
12/19/1996,32.4,24.1,27.3,36.6,0.1,27,8.7,55,78.86,"Rain, Partially cloudy"
12/20/1996,33.1,21.2,27.8,36.2,0,18.4,8.5,52.3,71.45,Partially cloudy
12/21/1996,33.1,24.1,27.9,36.2,14,18.1,8.5,48.6,70.58,"Rain, Partially cloudy"
12/22/1996,33.1,21.7,27.8,38.2,2,18.1,8,52.9,74.69,"Rain, Partially cloudy"
12/23/1996,32.1,25.1,28,34.2,0,25.9,8.8,46,71.63,Partially cloudy
12/24/1996,33.1,23.9,29.1,35.4,0,22.3,10.1,48.1,61.5,Partially cloudy
12/25/1996,34.1,24.7,29.9,36.6,0,27.7,10.1,41.3,61.57,Partially cloudy
12/26/1996,31.7,23.1,28.2,35.6,0,25.9,10.4,44.8,72.32,Partially cloudy
12/27/1996,33.1,24.1,27.6,38,3,18.4,8.2,48.8,76.6,"Rain, Partially cloudy"
12/28/1996,33.7,24.1,28.3,38.2,8,18.4,9.6,48.1,71.46,"Rain, Partially cloudy"
12/29/1996,33.1,23.1,28.9,36.6,0,45.7,11.2,34,63.84,Partially cloudy
12/30/1996,32.1,22.8,28,36.9,0,27.6,9.7,45.2,74.77,Partially cloudy
12/31/1996,32.1,25.9,27.9,38.1,2,24.1,10.7,57.8,76.19,"Rain, Partially cloudy"
1/1/1997,30.1,22.8,26.7,34.3,4,27.7,9.7,63.2,78.51,"Rain, Partially cloudy"
1/2/1997,30.1,23.1,25.4,33.6,37,24.1,7,69,87.28,"Rain, Partially cloudy"
1/3/1997,32.1,21.8,26.5,35.9,44.95,33,8.2,56.3,80.72,"Rain, Partially cloudy"
1/4/1997,31.4,21.1,24.5,35.3,98,11.2,5.5,58.2,89.1,"Rain, Partially cloudy"
1/5/1997,30.6,23.7,26.6,36.3,60,11.2,5.6,78.8,84.85,"Rain, Overcast"
1/6/1997,31.2,21.4,26.2,36.6,0,16.6,9.1,58.8,83.45,Partially cloudy
1/7/1997,29.2,25.1,27.2,33.1,0,22.1,9.5,71.2,78.75,Partially cloudy
1/8/1997,31.1,22.9,26.4,34.7,43.08,22.3,7.9,68.6,81.11,"Rain, Partially cloudy"
1/9/1997,31.1,24.1,26.3,35.6,4,17.9,7.9,51.8,82.12,"Rain, Partially cloudy"
1/10/1997,29.4,23.1,26.1,33.5,0,14.8,9,44,81.27,Partially cloudy
1/11/1997,32.1,22.7,27.3,36.9,0.3,14.8,9.9,50.5,74.38,"Rain, Partially cloudy"
1/12/1997,32.1,23.6,27.5,36.9,3,11.2,9.4,57.7,76.53,"Rain, Partially cloudy"
1/13/1997,30.7,25.1,27.3,34.4,0,9.4,7.6,76,79.33,Overcast
1/14/1997,32.1,20.2,25.1,36.9,29,31.3,7.6,55.3,86.45,"Rain, Partially cloudy"
1/15/1997,32.1,19.2,25.9,36.9,0,27.3,8.5,48.6,79.71,Partially cloudy
1/16/1997,29.1,21.7,26.5,32.9,0,32.8,9,58.2,81.45,Partially cloudy
1/17/1997,30.1,22.4,25.4,34.3,30.82,18.4,6.8,53.3,86.33,"Rain, Partially cloudy"
1/18/1997,31.1,20.7,25.8,35.6,106,36.5,7.6,66.8,84.48,"Rain, Partially cloudy"
1/19/1997,31.4,24.1,26.4,36.1,8.7,24.1,8.3,65.7,83.07,"Rain, Partially cloudy"
1/20/1997,33.1,22.2,27.6,38.2,5,27.2,8.6,53.7,76.98,"Rain, Partially cloudy"
1/21/1997,32.1,23.2,26.6,36.9,1,14.8,9.2,45.3,82.99,"Rain, Partially cloudy"
1/22/1997,31.1,23.1,27.2,35.6,4,27.4,8.8,46.2,76.88,"Rain, Partially cloudy"
1/23/1997,30.7,21.2,25.9,35.2,21.4,27.4,7.7,69.9,81.2,"Rain, Partially cloudy"
1/24/1997,32.9,22.2,26.8,37,4,27.7,9.1,64.6,79.24,"Rain, Partially cloudy"
1/25/1997,29.1,21.2,26,32.9,1.2,22.3,8.8,63.4,79.65,"Rain, Partially cloudy"
1/26/1997,32.1,22.5,28.1,35.9,0,27.7,9.6,54.9,71.06,Partially cloudy
1/27/1997,30.1,22.9,26.8,33.4,0,24.1,8.6,62.1,74.84,Partially cloudy
1/28/1997,30.1,21.5,25.8,33.4,15,18.5,7.7,60.9,80.97,"Rain, Partially cloudy"
1/29/1997,31.1,21.4,26.7,35.6,0,25.5,8.5,50.4,76.84,Partially cloudy
1/30/1997,31.1,24.1,28.4,35.6,0,18.4,9.3,49.1,70.53,Partially cloudy
1/31/1997,31.1,25.1,27.5,35.6,3,20.5,7.5,68.3,79.53,"Rain, Partially cloudy"
2/1/1997,31.1,20.2,28.3,35.6,0,33,9,56.3,71.86,Partially cloudy
2/2/1997,31.7,22.8,27.8,37,0,14.6,8.2,65.3,76.41,Partially cloudy
2/3/1997,31.1,23.1,26.1,35.6,20,7.6,8.3,58.6,84.87,"Rain, Partially cloudy"
2/4/1997,30.9,20.3,25,35.4,30,14.8,6.8,55.1,88.22,"Rain, Partially cloudy"
2/5/1997,32.1,23.1,26.6,37.6,3,18.4,7.4,58,82.05,"Rain, Partially cloudy"
2/6/1997,31.1,21.1,26.3,36.7,6,13,8.6,40.9,80.84,"Rain, Partially cloudy"
2/7/1997,31.1,24.1,26.4,36.7,0,16.6,9.1,55.3,80.8,Partially cloudy
2/8/1997,31.1,24.1,26.3,36.7,5.1,18.1,8.3,51,83.61,"Rain, Partially cloudy"
2/9/1997,31.1,22.2,26.7,35.6,0.2,9.4,8.2,55.6,81.98,"Rain, Partially cloudy"
2/10/1997,33.1,24.1,27,38.2,0.1,23.5,7.5,50,82.13,"Rain, Partially cloudy"
2/11/1997,32.1,20.8,27.1,36.7,2,11.2,9,52.6,81.48,"Rain, Partially cloudy"
2/12/1997,33.1,23.2,27.4,39.4,9,14.8,8.1,54,80.99,"Rain, Partially cloudy"
2/13/1997,32.1,24.1,26.5,38,6.8,14.8,8.5,61.4,85.14,"Rain, Partially cloudy"
2/14/1997,31.1,21.4,26.4,35.6,15.2,22.3,8.3,62.1,82.9,"Rain, Partially cloudy"
2/15/1997,32.1,22.2,26.5,38,0.4,33,8.3,57.4,82.66,"Rain, Partially cloudy"
2/16/1997,30.2,21.8,26.1,35.2,28,14.8,7.3,63.2,84.37,"Rain, Partially cloudy"
2/17/1997,33.1,22.2,27.9,38.2,0.5,18.4,8.1,43.9,78.75,"Rain, Partially cloudy"
2/18/1997,31.1,23.2,27.8,35.6,0.8,18.4,8.3,60.5,77.42,"Rain, Partially cloudy"
